actor,country,description,genre,language,link_image,original_title,public,score,time,title,trailer_page_url,trailer_video,year
"Takashi Shimura,Shin'ichi Himori,Nobuo Kaneko",Japan,A bureaucrat tries to find meaning in his life after he discovers he has terminal cancer.,Drama,Japanese,"https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,2,190,281_.jpg",Doomed,Not Rated,8.3,143,Ikiru,https://www.imdb.com/video/vi626900505/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi626900505/1434659607842-pgv4ql-1597765349270.mp4?Expires=1682016238&Signature=t50rSVshCAShtA-IVvqr0qp8U6fPpk3QhdbwYxsJewKjpv-Ejbm4sVtPTAqeHfqE~IZJvC47yOPcYeSYK-j2R5lluLmL6Ehi23AO43MS5YWLASmvveUby6~VMq5PtGWAOw6kolyCw1uGoKMfjhCWPe7idDwQnOMoTYi1~0tReG7-kfeHbTy-oYuibN5tWX1EE~h-Cw-r4MuqdMj99O3Wi5~4~PyZS4vfT1BwfuSp0OCBAnXrkGTZ89tC~sFTVshHVLq5R0gyAV4Z2CwwE4NQ1G~wqw4WQ-TM3B10SXxiJDnJp~8LvjNDXbxKvC1LMPF0yJzrAbf~0utgXDcDZxF5xw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1952
"Al Pacino,Michelle Pfeiffer,Steven Bauer",United States,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.","Crime,Drama","English,Spanish","https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,2,190,281_.jpg",Lice s ožiljkom,R,8.3,170,Scarface,https://www.imdb.com/video/vi3939802137/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi3939802137/1434659607842-pgv4ql-1563767372555.mp4?Expires=1682016223&Signature=EnW13herkpaj0WAXkcFVxFE23SkEZB6as8TSE55dBDv3v4a9xd6j3qz7ImACeThef2kPK7ZYGWa0zfVh770avYLEQWqbdJa5Tfasog7nbw33rvEi~FUN7bSKRWzCckUnmuD-DysrwBA9n06zwjMIQRIhi5COhg~b8uiE4siibTF9GAg7yRK87mHnzBx1zyqhoiBQDPa7jQUjmnt4Spcam6pUBWE1MDlRksyGQd7s~Igoo~KhmLvXwd2eRmoqi1RV1uegARhbBYtNwMNhkch8YAO~opdoAqZnhenmvPcBq2iSK2l8VAe~3wcXih111HHWiix6y~BTzyPLXOgkwqJwmw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1983
"Leslie Odom Jr.,Lin-Manuel Miranda,Phillipa Soo",United States,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the origi...","Biography,Drama,History",English,"https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_QL75_UX190_CR0,0,190,281_.jpg",Anh Hùng Hamilton,PG-13,8.3,160,Hamilton,https://www.imdb.com/video/vi3591880217/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi3591880217/1434659607842-pgv4ql-1593365257815.mp4?Expires=1682016222&Signature=kef5Z2WzAWfkm8RAFqE7cNacWtzfVfx0sd8J2PHGFf6LDCacaw2dz61xp8NEQrgXTV9kV7x2fom5WaCB4hPpHZOOtF33u73rGUvUOvH6VFtkgyNGyk6lhtPqawJZQeFNupvQtF-Z~AI88bZyIG1Df7qoDs-i-gyl8TLmTE8h-E-fCSy68DomXZ3~7-fq33afQT4zVVLbe6yF7eCaidXMbtuphBR75NTH6sXAj2GCYKiaAWrEz3OvYCVWrwmUlb5jlRlT3ptus4qUtVOBQ284K2aSWd0XqKesBGVsW1RNikvnAK8TDK1jkuRhfp0uZLP-ta0z8kyI5S9OtmyiNSYuIA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2020
"Matthew Modine,R. Lee Ermey,Vincent D'Onofrio","United Kingdom,United States",A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,"Drama,War","English,Vietnamese","https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,2,190,281_.jpg",Stanley Kubrick's Full Metal Jacket,R,8.3,116,Full Metal Jacket,https://www.imdb.com/video/vi3225663513/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi3225663513/1434659607842-pgv4ql-1525383962118.mp4?Expires=1682016228&Signature=tQFH9zZ4p7zg2bgiB~KgOFGQbGo91tbNGSBypeNdUSmt1c-OGsgDYD~7z8UWVPTUM3Tcq6rZm69YDk4RpR8-ANMUG8nEwzQz8z~~MuQvLVelS2dd535a64KH-zkbDy9M7yiHllNBkVIXxn7wWSse25SRiKIqcIk6DwY3SjakH9GQjyT4H2LMkTkLMlp0GCV5edRNvPlZ3jktRZRV9gY34i0G1RBIrgR5CpGSsSF0vkyLrcGF-JMxRtY9aZcAFqLPa4ut5oVIGU~AvF21CHt~A2cDTap5ab1Shunwm~kjp8QZehF8YW-zi9~oALb3i4R6fZYdej6K~ql~IMFdklYNNg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1987
"Thomas Bo Larsen,Mads Mikkelsen,Annika Wedderkopp","Denmark,Sweden","A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to...",Drama,"Danish,English,Polish","https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",Cuộc Săn Lùng,R,8.3,115,The Hunt,https://www.imdb.com/video/vi2244519449/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2244519449/1434659607842-pgv4ql-1616202358043.mp4?Expires=1682016244&Signature=MxIlmwf4gjFAQnqnAG43aILbAmJ-lqzIfgXq09bNHf~ijwu72FFV64EloBaBXW9JzV201PR2mCt8PZj9~AX-sQuo7P1sMOF0eUJftb01ZmZKwBxUR~BHiQVvssgA86cbBjwX16Dio5BUGxcxbxz2o0XsPUtRgwZ0l6nfIG3NXmPnPSfJ7M4WwIIB419~czbVFB5w8vwKwV4ueIMOGpJAl1WUYYX9q5782ITSTPGxdo-ef7u9aA5asMWV5Oam~MQH3CBiW~~gw5pxDqnevgAGKhgOWWM1LhEewg6JvFI2nMcy9-rqPtLL2epe9XqkAX3nbr8dnkgt7ljeXEZg~y5Uwg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2012
"Olga Mironova,Liubomiras Laucevicius,Aleksey Kravchenko",Soviet Union,"After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II.","Drama,Thriller,War","Belarusian,Russian,German","https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,5,190,281_.jpg",Pojdi in glej,Not Rated,8.4,142,Come and See,https://www.imdb.com/video/vi129958169/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi129958169/1434659607842-pgv4ql-1564134907107.mp4?Expires=1682016241&Signature=oebXHZq1MxrrHmPpZXS-nfF1l2CswVvpMn5IpdfwzjO09vHez15BoGvpRZtE4LEsjN9RLsp2VVF5esxWywZFEDe6QG9avhJYJ6DqIy-kQaQOdn5kdTYs7yqWPCqiuGifVC9lMUHF3kmdyYmVpMDoCMDsxhZTzVM1OcNtEe6rsPE7btfITd5izSwRX5zJRwMaWRI5zDlsBYkSnNHs8rUR41NgOudcgLUEAlrRNGWUUVMKhw3IuEmuKhkZPGpIRXVRwhpx9zi4~dCvIi-XGb8bUBb3lX9ZfSpul44fRP8YgZicPsuI5wKUkBEKD4JGx58SIOEwZtuQnnPnCfgUx5W4dg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1985
"William Sylvester,Gary Lockwood,Keir Dullea","United Kingdom,United States","After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins - a spacecraft manned by two men and the supercomputer H.A.L. 900...","Adventure,Sci-Fi","English,Russian,French","https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg",How the Solar System Was Won,G,8.3,149,2001: A Space Odyssey,https://www.imdb.com/video/vi2674767897/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2674767897/1434659607842-pgv4ql-1524260381054.mp4?Expires=1682016251&Signature=NC~plyPVwBx1y1mzklcGR49FaAWloRwdlteKz4Vv~eRhmg3jhn-d1rFpT6QqYoeGyBssqoShNrgPk4Xb9Vg4RlhjNFcnk-j4e4CMnq8TFRtgzhxA9TlDtmbBnj5P960xAAxF4vfmu4M8pY3gKfewF67hSBrj2nQj~jkTOhtdQ3~5YwjM6vyEZgXFYXm28BuwqqRKwgdjLtCU1pywViYzoWoX0srylWkIE16G7suYNX44LuoXAYGO9H0GvmffuqnDh5JjnCusn0gWKqSVVozPMHqWPl47BxabiULOKVxKoDnipupZ315JpZTZymgZpJClAiP~O2RkC5lXSJfstSdd1Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1968
"Jack Lemmon,Fred MacMurray,Shirley MacLaine",United States,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.","Comedy,Drama,Romance",English,"https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UX190_CR0,9,190,281_.jpg",Das Appartement,Approved,8.3,125,The Apartment,https://www.imdb.com/video/vi1746125337/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1746125337/1434659607842-pgv4ql-1658944915047.mp4?Expires=1682016230&Signature=rmgQjq46Fi8omsrTAnx9SN6VvoyTyQ5gVmwqUrGqa9OJd0nZDHd0SdArSa44kD7fd8Fbuis9YqqwWKTkNeBg5khMdZp8t-rJCy2tp8dhNm32VEj5YZ8NCc5UmwUuQHyfdMbDrdMC7lLlYWS0RXwdUuwZEsoUohUqpCWnbsB8qdWyj67aIE2muyIhkPZYTsnKFvsAOXg1UN8lXKsDFCcF4mqcexl-YV4i74Vg8W-KVnqXgrL5QPcEbQQ~xxT-O7C8OpH7wlYbKwkmKKN7tHhfvgxmwMMbKOdg5PnJimjS1w40yIt8oJ72cQd2E~AGhS0LxBZL1Bz92IExa6Su3~kd0Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1960
"Cary Grant,James Mason,Eva Marie Saint",United States,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.","Action,Adventure,Mystery","English,French","https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,2,190,281_.jpg",Alfred Hitchcock's North by Northwest,Approved,8.3,136,North by Northwest,https://www.imdb.com/video/vi473956889/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi473956889/1434659607842-pgv4ql-1563823500465.mp4?Expires=1682016240&Signature=OKzGlDPg30-Vd~Q-XfNxqUp7RtCSCTqIIHe4h5Jf76DEIJHNFNoaMuz7W5NaaedwgJOgWPbCGEFIHQYxi9Jt5QkFP9JARn9SrhKOCb~19x-taVjiGT8H6UYhytwSiyMQXLdDZD-vL6dcDbedtsTcWIpTjdkPTjIE-LPVOannzzfQRUianptUxujvfYCg7ELSQy0wSO9s0mdI6v83xrNfPA1~fpaiPQlpUc21MJ0VJNFAQKP1XAOzzsJmxNE4~s4mqW1rPbWfTTVwWyUbMdZ2TPF-Ovs6M0pH-XMoyIqYXaiLFasv1OZgdQH7tuKpXZBi-s8dGIcXLOFdEfezX65elA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1959
"Jared Leto,Ellen Burstyn,Jennifer Connelly",United States,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,Drama,English,"https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,2,190,281_.jpg",Nguyện Cầu Cho Một Giấc Mơ,Unrated,8.3,102,Requiem for a Dream,https://www.imdb.com/video/vi2156069145/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2156069145/1434659607842-pgv4ql-1563544118857.mp4?Expires=1682015462&Signature=kTYZ-DMtv9tst8r1a2sN-1oBudBAH-kaBWvq3MgxZ1UEvVwMikCiYFDi2klURvDpCnDv3NOS31XNzRu~Ezsx0DANcINZyn6ITL9tH-L6qedOi~xA3f7a7I2PSuc~l71bF6aafSBHXcffyqDJ6Rg8Y199cZrnaQrPeghzObQDk6y-yrR4XzLOV~7DEZ9YUCzMON8qSJnmsMx4-Y5NwZEGoeOnvmY6XOsKovu7gjRUlyxCIsI2IYgKmxXTc-bfha2D79dFONq~qaLk1dIzEGXcWgbW~CJbmj6E7C3FuaH2qrVlP9d2iDeYq1zfSIoVPJnM8Tw8mmC5OL4P8gc1BOohcQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2000
"Alec Guinness,Anthony Quinn,Peter O'Toole",United Kingdom,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.","Adventure,Biography,Drama","English,Arabic,Turkish","https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UY281_CR3,0,190,281_.jpg",Lorens od Arabije,Approved,8.3,218,Lawrence of Arabia,https://www.imdb.com/video/vi2095825433/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2095825433/1434659607842-pgv4ql-1654651837947.mp4?Expires=1682016236&Signature=iyWbYw6nWJQITJB4evIuDpxB8u8ZYkWZUNJniVyQydYR--5CGfFk8zuQCFxXlOO8WrUXhF46Ss-b4HZUgPmIyQcf6vfzQmTHqFNaFNZIo4xnOgxgkeQ7kHt5kwSKg3mNL6WaZmQyNLHiVfEAMkBXBEQX9gvqKfAEZa4JdRB~vC6Eb3CF4hcRdqdpXHHEbbwN1mw6SSbhIPBWVa7fF~BPPeq3PP4YLzUmDCgGvh33cguOl0c1oxRlmN8mdIJN7VoAQUhu7EpZxhGfBA2C-mk~4LfFrHmDit0usVgsnrGervaCbDvQv8IcDErqT8KM4su8hM2jFWKjGxEiXzHkWo~6wQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1962
"Matt Damon,Robin Williams,Ben Affleck",United States,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.","Drama,Romance",English,"https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,4,190,281_.jpg",Chàng Will Tốt Bụng,R,8.3,126,Good Will Hunting,https://www.imdb.com/video/vi1281211929/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1281211929/1434659607842-pgv4ql-1597770213160.mp4?Expires=1682016252&Signature=RSPQl-yFOZt5G8i95-KQUiSvzsVF-Fj0wFpSRDfQ~PWHOQ6uNItSAfMAFQMGVsPIg0t0TlbyFqaI8gWv2wXr1pbxiLnlpuLJRkXPMeJz37c-Lzx3ZqbHjOy18~oYRGHHE2U0o9xqZI1PNcVdByDwNaeVexgEkvmzgNYaN54fvFdDxFcLjMNd5TKDlxYsSNISzVxuHrnvU0-aSz-wPgoVJpgqxCwOXV18tA75awRLmSV134F29GEimfWgs5fWjtCEsPwIrm4GxJQFF1Y9vL0KL1NFX4FgW5EyB9m-4ypzFuUsrYaM4y4k-YBK4382-VNxhds3RAR87ut1EOaZ9fo5Zw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1997
"Michael Madsen,Harvey Keitel,Tim Roth",United States,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.","Crime,Thriller",English,"https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",Những Kẻ Phản Bội,R,8.3,99,Reservoir Dogs,https://www.imdb.com/video/vi2827157785/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2827157785/1434659607842-pgv4ql-1563984478315.mp4?Expires=1682016243&Signature=GKmmXFVCwqXqbBeXvo29EBP6Pmuum0cFP3-uo2iJ1ULZWGlHGUkxQ4OePDUxZI89GwYI1RNG3H-46GCWpEqgjGDdkOc5R3TZ5mSAi0-s3OF2ondWWYcmByf-i1jpJ0DCqBJRh32U3xerpm4cwghTXTCClXeSHLsZn5oTn1MBctJgL1h3uyXtfS6z6FnBgSwjcc04qBNGNdflGq5VrPAf-ayBdfROt9hBYPOJQV7QuWYyIyN9qykz0cJYa8SYCckXjmw0e37nJ4TO8hjlzvUnMrLQm4-aH156TgT86ebBTc~sA5zzORjXnvLyMRku0gx4Vcf8lvx99f6--mxcojWcuw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1992
"Orson Welles,Joseph Cotten,Dorothy Comingore",United States,"Following the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance: 'Rosebud.'","Drama,Mystery","English,Italian","https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,2,190,281_.jpg",American,PG,8.3,119,Citizen Kane,https://www.imdb.com/video/vi568630553/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi568630553/1434659607842-pgv4ql-1616202584903.mp4?Expires=1682016245&Signature=YUqtFtIiEzYZ5RDZSSX3weQV3Roac8v9EHzOvewXNsHhK4spHW~wa-NuGudGcE53QjdJWOERQ7JluEu9VslPNDXJvsBm3LAua0GgpWLkC4T-lFqlpuwUJllEH0EMCZ3nmROnRRSAXYfsfTkEDNusFtrlYZlXr0ZlccQGGQyva1w-3zB7NluMKJVmFSog~YtARd0uTLBxKQFWENsawFYGwg~KLPN~BkWPIMVIfPFio0DpXtVgrep6W9c5wl0BHXXNhv616c9RvZ8fDFC0hPy62li4XUTlfdJte~S43D7gDJHDlKGOUAVuaK5fqiSW5pTwq82ejOn7-JJbr3UuhER-GA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1941
"Mark Ruffalo,Robert Downey Jr.,Chris Evans",United States,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' action...","Action,Adventure,Drama","English,Japanese,Xhosa,German","https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg",Avengers 4,PG-13,8.4,181,Avengers: Endgame,https://www.imdb.com/video/vi2163260441/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2163260441/1434659607842-pgv4ql-1556354704370.mp4?Expires=1682016262&Signature=WBEH8s~0Zz8rtSYLehwcV4Q6xgQX416OR7cAROdC9ROqpk-6xliAh9L2OrlLTn44YZDsbZxj5Rp~yg~ayXRZrFoRFUmshJYOF9pcrLK3hIbDdzq3FVL0M0SgN99zMNPnU286IYEuEWucF6C1-tr8UJpTFIzU2XTH2AFPfb7qMTr9sBu~7hghouO~qlDxYSqwHKScx78BX422-LfGG45pR8SlzThSpOYCldKpQAeQRHxYO2qk4HPfc4OLiuj7Ek26L-8ifcVrboONugXbDwk3KiGVKLnjaCB1t-Gt9zgRVDgLTRskiXwsf4tmcU5RqxxwB6V0zV9UMOKRnbspvzFsjg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2019
"Yûko Tanaka,Yuriko Ishida,Yôji Matsuda",Japan,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, th...","Animation,Action,Adventure",Japanese,"https://m.media-amazon.com/images/M/MV5BNTZkYmI0MmEtNGFlZC00OWZjLWFjMmItMjk1OWZkOWJiZGVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,2,190,281_.jpg",Công Chúa Mononoke,PG-13,8.3,134,Princess Mononoke,https://www.imdb.com/video/vi2563293465/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2563293465/1434659607842-pgv4ql-1605705895521.mp4?Expires=1682016264&Signature=oBWoLIi9iHejve0C-U51qaiiKryxo72ycZpjkJnBP5BWVT2McmglS2xbYRzWsGjA-Zb6Fft6nU74AHoC36CHdEIpZwB0zPrsoXNPi4RkLn0jG5~Hr2cfneSnhX6QkzAylgCadK41hFG7wAI2EDvoHD-Gs~f-3aZXNRqpoiPaQRSfLISl54QOaEYb1JPv~rcYsJn2EAs0BTklB4I3SaGSvoD5Pq0yCVNpU-2uJDgj87-ai~iAS-ZqWBRyi1ufy1WNeM1StBT2twnpbrv3d9Ml2hxitgXh8qQGYg7U74FWO7uiirwFOaKyFOC7nz6OwCvV1oNos70YIy4r1b1VC~wX-g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1997
"Kate Winslet,Tom Wilkinson,Jim Carrey",United States,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.","Drama,Romance,Sci-Fi",English,"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",Eterno resplandor de una mente sin recuerdos,R,8.3,108,Eternal Sunshine of the Spotless Mind,https://www.imdb.com/video/vi2292515097/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2292515097/1434659607842-pgv4ql-1564107806804.mp4?Expires=1682016242&Signature=jbDPwHjmVjzQnKJRdBwvx1X2p4HG7VQg2nWktUeaUw58RfXz2QFcVcZG2WHTIjQJoJzT7yOaU3gMpVJ1DluhR-LU2ph6RS9Lp44swR4huJjUO-k-1H1YG261OB4tvmYjMrXo5uZPAyn2zzLCzBfoTYN-vlGRdQqdHQfTubO5Q4fG18~7-uujG36SYGYcb~HkfwW5v6rJ0RErcqelPfZWt58woIt00PyS1ssBGVZ3oNYvNLPthB5pzsSdPGu3UhB-Y5wchD2Gdr8QAMPCeyNFdKil6dGs79xvLkEoOZPIcctqpjnwNKWkTH4ka66hYzn5MFXgmbq0jqoVUPc4xUW85Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2004
"Zain Al Rafeea,Boluwatife Treasure Bankole,Yordanos Shiferaw","Lebanon,France,Cyprus,Qatar,United Kingdom","While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",Drama,"Arabic,Amharic","https://m.media-amazon.com/images/M/MV5BY2Y3OWNkMTctYzNjYS00NWVkLTg4OWEtY2YxN2I3NDhlYzE0XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_QL75_UY281_CR4,0,190,281_.jpg",Chaos,R,8.4,126,Capernaum,https://www.imdb.com/video/vi1667873305/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1667873305/1434659607842-pgv4ql-1550250715192.mp4?Expires=1682016248&Signature=FulDDQ6emGWQHGU~mGl8iE4FTlXoYOLo87pZVj7IU6bJwMdigwydPHgL12hlvN5XrHVZ0DVBi2xyPzNidPy07B5yP2rDR-dvotnivFzzLJrP43LhDuFEopzzK9fi9aXXdfhNZtDHVgOjIyVCElQIcl6LDoMhqs2aJ8tBdARYspS1FirySy5zEZyWSSc-ZRv0np9NYVkDY0EPMtS0BGSOV-LZMgi1Ax6~3iDI8702zQkibiZ6N92-Ff0EKvw2IUbrEI2sudQxc9OAvA6Mtd8Q63E0-5f4sy3yK18z2EQCgoNVS1bgAn99CqnueXxOiGk2SXbxIx1U~3ZX8OY6C2LK8w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2018
"Tom Hanks,Tim Allen,Joan Cusack","United States,Japan","The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned ...","Animation,Adventure,Comedy","English,Spanish","https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_QL75_UY281_CR5,0,190,281_.jpg",Toy Story 3: An IMAX 3D Experience,G,8.3,103,Toy Story 3,https://www.imdb.com/video/vi3676898329/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi3676898329/1434659607842-pgv4ql-1616203302774.mp4?Expires=1682016248&Signature=HHm85v84AajTlYzSuQoslaeXc--ydqC8T3vDRKU2k9AaiKRTqHwhDxXBy33prva4gB7PQB3oGZ1LO~qdrZwZG2I7nHfuwHe6djlFQuHv5HbHDZrMPAskZnUJpocwZjCkQsutIxBzH-pu6k8ljHU2KxcQ6oGUJsuJI~krw6WPmEL6~YlH29Lixt~Oia0HCr2FDvhmka0~KHTe9ivw3fWDG7IvkV1exQXhFOn9fJ3gHz~fnJl4JDOtvPDWPeSPTDTMaN7Hu1fPITILz3hqrgsrqo0~WWoVqhP8J6tWdLUGA~mZL6vS3QBYTxNAP2Gyy30ejY4shwGsRqMGVl4cRfTvnA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2010
